Sample File	C:\Users\Administrator\Dropbox\Cziczo Group Data\Death Star\InletSystem\SPIDER-Lab\OPS-data\07212017\07252017.O30
Instrument Model	3330
Instrument Serial Number	3330110901
Sample Length (s)	1
Alarm Set	No
Dead Time Correction Applied	Yes
Units	dW/dlogDp
Weight	Number
Refractive Index Applied	No

																LB	0.3	0.374	0.465	0.579	0.721	0.897	1.117	1.391	1.732	2.156	2.685	3.343	4.162	5.182	6.451	8.032	
																UB	0.374	0.465	0.579	0.721	0.897	1.117	1.391	1.732	2.156	2.685	3.343	4.162	5.182	6.451	8.032	10	
																LB with RI	0.3	0.374	0.465	0.579	0.721	0.897	1.117	1.391	1.732	2.156	2.685	3.343	4.162	5.182	6.451	8.032	
63	07/25/2017	11:40:46	26.923	101.334	0.000	No Errors	NA	1.000	0.000466	0.329	0.486793	0.407014	0.337	1.53343	3.48162		23.1961	6.3467	4.41263	1.26034	0	0	0	0	0.631203	0	0	0	0.630577	0	0	0		
64	07/25/2017	11:40:47	26.923	101.334	0.000	No Errors	NA	1.000	0.000481	0.324163	0.371945	0.365834	0.337	1.18637	3.84185		30.7196	5.71212	1.89116	1.89054	0	0	0	0	0	0	0	0	0	0	0	0		
65	07/25/2017	11:40:48	26.954	101.334	0.000	No Errors	NA	1.000	0.000339	0.322662	0.416816	0.376839	0.337	1.41336	2.941		25.0737	3.17295	0.630296	0.630091	0	0	0.629976	0	0	0.629834	0	0	0	0	0	0		
66	07/25/2017	11:40:49	26.954	101.334	0.000	No Errors	NA	1.000	0.000471	0.32775	0.410991	0.385496	0.337	1.33943	3.42161		23.8231	8.25076	1.89114	0.630174	0	0.630147	0	0	0.631206	0	0	0	0	0	0	0		
67	07/25/2017	11:40:50	26.954	101.366	0.000	No Errors	NA	1.000	0.000417	0.323125	0.367009	0.362025	0.337	1.16937	3.30138		27.5832	3.1732	3.15173	0.63014	0	0	0	0	0	0	0	0	0	0	0	0		
68	07/25/2017	11:40:51	26.954	101.334	0.000	No Errors	NA	1.000	0.000295	0.324879	0.409244	0.383458	0.337	1.35607	2.34069		18.1776	3.80737	0	1.26013	0.632717	0	0	0.630301	0	0	0	0	0	0	0	0		
69	07/25/2017	11:40:52	26.954	101.334	0.000	No Errors	NA	1.000	0.000388	0.325574	0.47734	0.398551	0.337	1.55418	2.82109		21.3137	4.44235	1.26065	1.26024	0	0	0	0	0.631154	0	0	0.630724	0	0	0	0		
70	07/25/2017	11:40:53	26.954	101.303	0.000	No Errors	NA	1.000	0.000338	0.324314	0.376185	0.367139	0.337	1.21678	2.76093		21.9395	4.44212	1.89089	0	0	0.630063	0	0	0	0	0	0	0	0	0	0		
71	07/25/2017	11:40:54	26.954	101.303	0.000	No Errors	NA	1.000	0.000334	0.323397	0.381756	0.369341	0.337	1.25554	2.58086		21.3125	3.17293	1.26059	0	0.632741	0.630061	0	0	0	0	0	0	0	0	0	0		
72	07/25/2017	11:40:55	26.984	101.334	0.000	No Errors	NA	1.000	0.000319	0.3225	0.395222	0.369642	0.337	1.3317	2.70086		23.1927	2.53831	1.26057	0.630078	0	0	0	0	0.63111	0	0	0	0	0	0	0		
73	07/25/2017	11:40:56	26.984	101.334	0.000	No Errors	NA	1.000	0.000464	0.324667	0.517902	0.400285	0.337	1.64552	3.36156		26.3307	5.07735	1.26075	0.630169	0	0	0	0.630407	0	0.629913	0	0	0	0.631011	0	0		
74	07/25/2017	11:40:57	26.984	101.334	0.000	No Errors	NA	1.000	0.000279	0.323125	0.356062	0.354017	0.337	1.10926	2.40067		20.0577	4.44186	0.630258	0	0	0	0	0	0	0	0	0	0	0	0	0		
75	07/25/2017	11:40:58	26.984	101.303	0.000	No Errors	NA	1.000	0.000355	0.325574	0.439734	0.393012	0.337	1.45904	2.821		21.313	5.0768	0.630306	0.630101	0	0.630074	0.629987	0	0	0.629844	0	0	0	0	0	0		
76	07/25/2017	11:40:59	26.984	101.303	0.000	No Errors	NA	1.000	0.000434	0.326776	0.528455	0.404751	0.337	1.66169	3.30143		23.8223	7.6158	1.26071	0	0	0	0	0	0.631183	0.629894	0	0	0	0.630992	0	0		
77	07/25/2017	11:41:00	26.984	101.303	0.000	No Errors	NA	1.000	0.000378	0.323718	0.41719	0.380968	0.337	1.40463	3.00113		24.4478	3.80769	1.26064	0.630115	0	0	0	0.630353	0.631148	0	0	0	0	0	0	0		
78	07/25/2017	11:41:01	26.984	101.334	0.000	No Errors	NA	1.000	0.000455	0.32609	0.404218	0.384304	0.337	1.31329	3.3015		24.4497	4.44264	3.78222	0.630164	0.632818	0	0	0.630402	0	0	0	0	0	0	0	0		
79	07/25/2017	11:41:02	26.984	101.334	0.000	No Errors	NA	1.000	0.000467	0.325489	0.394653	0.377316	0.337	1.2893	3.72174		28.2115	6.34671	2.52151	0.630171	0.632825	0	0	0.630409	0	0	0	0	0	0	0	0		
80	07/25/2017	11:41:03	26.984	101.303	0.000	No Errors	NA	1.000	0.000484	0.327263	0.453321	0.398698	0.337	1.4514	3.36163		23.8235	4.44277	3.78233	1.89055	0.632836	0	0	0	0	0	0	0.630785	0	0	0	0		
81	07/25/2017	11:41:04	27.015	101.334	0.000	No Errors	NA	1.000	0.000377	0.320262	0.346402	0.345115	0.337	1.08545	2.76104		26.3284	1.90384	0.63032	0	0	0	0	0	0	0	0	0	0	0	0	0		
82	07/25/2017	11:41:05	27.015	101.303	0.000	No Errors	NA	1.000	0.000427	0.324829	0.460971	0.386634	0.337	1.49511	3.06131		23.8221	4.44252	2.52141	0	0	0.630119	0	0	0	0	0	0	0.630552	0	0	0		
83	07/25/2017	11:41:06	27.015	101.334	0.000	No Errors	NA	1.000	0.000442	0.326	0.412952	0.393798	0.337	1.32661	3.12138		23.1955	1.90397	3.78217	2.52062	0	1.26026	0	0	0	0	0	0	0	0	0	0		
84	07/25/2017	11:41:07	27.015	101.334	0.000	No Errors	NA	1.000	0.000332	0.321908	0.426244	0.384317	0.337	1.45263	2.7009		23.8198	1.26917	0.630292	0	0.63274	0.630059	0.629972	0	0.631119	0	0	0	0	0	0	0		
85	07/25/2017	11:41:08	27.015	101.303	0.000	No Errors	NA	1.000	0.000581	0.330683	0.535853	0.447409	0.337	1.64146	4.08237		25.7067	5.71269	2.5218	3.15122	1.89869	0.630216	0.630129	1.26096	0.631276	0	0	0.630846	0	0	0	0		
86	07/25/2017	11:41:09	27.015	101.334	0.000	No Errors	NA	1.000	0.00045	0.32109	0.350728	0.348851	0.337	1.10367	3.42154		31.3456	3.1733	1.26073	0	0	0	0	0	0	0	0	0	0	0	0	0		
87	07/25/2017	11:41:10	27.015	101.334	0.000	No Errors	NA	1.000	0.000439	0.328724	0.417449	0.390924	0.337	1.35013	3.54155		23.8224	8.25049	3.1518	0	0.632808	0.630127	0	0	0.631186	0	0	0	0	0	0	0		
88	07/25/2017	11:41:11	27.015	101.334	0.000	No Errors	NA	1.000	0.000368	0.325065	0.407881	0.383909	0.337	1.34287	2.52093		19.4327	3.17304	1.89094	0.630109	0.632763	0	0	0.630347	0	0	0	0	0	0	0	0		
89	07/25/2017	11:41:12	27.015	101.334	0.000	No Errors	NA	1.000	0.000496	0.322924	0.459789	0.384027	0.337	1.51615	3.4217		28.8393	3.17345	1.89119	0	0.632844	0	0	0.630427	0	0	0	0	0.630596	0	0	0		
90	07/25/2017	11:41:13	27.015	101.303	0.000	No Errors	NA	1.000	0.000478	0.325988	0.397034	0.376682	0.337	1.29608	3.54169		26.331	6.34678	3.7823	0	0	0	0	0	0.631211	0	0	0	0	0	0	0		
91	07/25/2017	11:41:14	27.045	101.303	0.000	No Errors	NA	1.000	0.000478	0.326429	0.38194	0.372712	0.337	1.22344	3.00143		21.9425	7.61613	0	0.630178	1.26566	0	0	0	0	0	0	0	0	0	0	0		
92	07/25/2017	11:41:15	27.045	101.334	0.000	No Errors	NA	1.000	0.000506	0.32516	0.441485	0.393338	0.337	1.47501	4.08207		31.3473	6.98165	1.2608	0	0.63285	0	0.630082	0.630434	1.26246	0	0	0	0	0	0	0		
93	07/25/2017	11:41:16	27.045	101.303	0.000	No Errors	NA	1.000	0.000418	0.333783	0.50031	0.435075	0.337	1.53712	2.52105		14.4185	5.07712	3.15173	0.63014	1.26559	1.26023	0	0	0	0	0.630568	0	0	0	0	0		
94	07/25/2017	11:41:17	27.045	101.334	0.000	No Errors	NA	1.000	0.00041	0.324667	0.40924	0.381174	0.337	1.35822	2.88118		22.5679	4.44244	0.630341	1.26027	0.632789	0	0	0	0.631168	0	0	0	0	0	0	0		
95	07/25/2017	11:41:18	27.045	101.334	0.000	No Errors	NA	1.000	0.000334	0.325065	0.388845	0.374033	0.337	1.27131	2.52084		19.432	4.44211	1.26059	0.630087	0	0	0.629973	0	0	0	0	0	0	0	0	0		
96	07/25/2017	11:41:19	27.045	101.334	0.000	No Errors	NA	1.000	0.000372	0.324829	0.519039	0.410605	0.337	1.67465	3.06114		23.8208	3.80766	1.89095	0	0	0	0.629997	0.630349	0	0	0.630539	0.630714	0	0	0	0		
97	07/25/2017	11:41:20	27.045	101.334	0.000	No Errors	NA	1.000	0.000407	0.324667	0.447583	0.391756	0.337	1.49598	2.88117		22.5678	4.44243	1.26068	0	0	0.630107	0	0	0.631166	0.629877	0	0	0	0	0	0		
98	07/25/2017	11:41:21	27.045	101.303	0.000	No Errors	NA	1.000	0.000575	0.324304	0.456806	0.381569	0.337	1.47711	4.02231		31.9765	6.98213	0.630445	0.630239	0.632894	0.630213	0	0	0	0	0	0	0	0.631081	0	0		
99	07/25/2017	11:41:22	27.045	101.303	0.000	No Errors	NA	1.000	0.000431	0.324667	0.408366	0.381914	0.337	1.35105	3.36145		26.3298	4.44254	1.89106	0.630149	1.26561	0	0	0	0.631181	0	0	0	0	0	0	0		
